date,WY,WYD,P,CUM_P,Q_P300,Q_P301,ET,S,R,UPPER_R,LOWER_R
6/13/2006,2006,256,0,1577.7229,2.169766957,2.298483871,1.643385629,1588.462467,0,0,0
6/14/2006,2006,257,0,1577.7229,1.995464348,2.184387097,3.163040496,1583.115039,0,0,0
6/15/2006,2006,258,0,1577.7229,1.891784348,2.083354839,3.479754316,1577.55193,0,0,0
6/16/2006,2006,259,0,1577.7229,1.814775652,2.061580645,3.818269543,1571.67208,0,0,0
6/17/2006,2006,260,0,1577.7229,1.756361739,1.917870968,4.161957997,1565.592251,0,0,0
6/18/2006,2006,261,0,1577.7229,1.705273043,1.858645161,4.101760745,1559.631845,0,0,0
6/19/2006,2006,262,0,1577.7229,1.661133913,1.825548387,4.040863181,1553.765433,0,0,0
6/20/2006,2006,263,0,1577.7229,1.624507826,1.783741935,3.990428101,1547.991263,0,0,0
6/21/2006,2006,264,0,1577.7229,1.58976,1.742806452,4.126053746,1542.122403,0,0,0
6/22/2006,2006,265,0,1577.7229,1.538671304,1.702741935,4.275419502,1536.144242,0,0,0
6/23/2006,2006,266,0,1577.7229,1.485516522,1.662677419,4.300010133,1530.181554,0,0,0
6/24/2006,2006,267,0,1577.7229,1.442316522,1.622612903,4.198971474,1524.35997,0,0,0
6/25/2006,2006,268,0,1577.7229,1.416584348,1.584290323,3.439559147,1519.33612,0,0,0
6/26/2006,2006,269,0,1577.7229,1.397050435,1.545096774,2.375143305,1515.41588,0,0,0
6/27/2006,2006,270,0,1577.7229,1.370191304,1.505903226,2.454956205,1511.455021,0,0,0
6/28/2006,2006,271,0,1577.7229,1.343707826,1.467580645,4.097111876,1505.890328,0,0,0
6/29/2006,2006,272,0,1577.7229,1.300695652,1.430129032,4.062377492,1500.397822,0,0,0
6/30/2006,2006,273,0,1577.7229,1.265196522,1.391806452,4.001152474,1495.004863,0,0,0
7/1/2006,2006,274,0,1577.7229,1.245662609,1.354354839,4.092363973,1489.558144,0,0,0
7/2/2006,2006,275,0,1577.7229,1.222184348,1.318645161,4.206423745,1484.033075,0,0,0
7/3/2006,2006,276,0,1577.7229,1.191756522,1.281193548,4.097463538,1478.654418,0,0,0
7/4/2006,2006,277,0,1577.7229,1.176918261,1.245483871,3.916727868,1473.492206,0,0,0
7/5/2006,2006,278,0,1577.7229,1.160765217,1.143580645,3.906020452,1468.442605,0,0,0
7/6/2006,2006,279,0,1577.7229,1.141231304,1.107,3.888905062,1463.4467,0,0,0
7/7/2006,2006,280,0,1577.7229,1.110427826,1.066064516,4.049799226,1458.330836,0,0,0
7/8/2006,2006,281,0,1577.7229,1.066852174,1.014677419,4.04134641,1453.274813,0,0,0
7/9/2006,2006,282,0,1577.7229,1.042810435,0.985064516,4.057666552,1448.232082,0,0,0
7/10/2006,2006,283,0,1577.7229,1.015012174,0.946741935,4.083617006,1443.201723,0,0,0
7/11/2006,2006,284,0,1577.7229,0.996417391,0.920612903,3.907334002,1438.373776,0,0,0
7/12/2006,2006,285,0,1577.7229,0.996229565,0.905806452,3.943963216,1433.524006,0,0,0
7/13/2006,2006,286,0,1577.7229,0.979325217,0.877064516,4.07061619,1428.576325,0,0,0
7/14/2006,2006,287,0,1577.7229,0.950963478,0.84483871,4.050445028,1423.681042,0,0,0
7/15/2006,2006,288,0,1577.7229,0.925982609,0.818709677,3.998519402,1418.863813,0,0,0
7/16/2006,2006,289,0,1577.7229,0.89517913,0.782129032,4.122223047,1413.95946,0,0,0
7/17/2006,2006,290,0,1577.7229,0.881843478,0.764709677,2.761973705,1410.432777,0,0,0
7/18/2006,2006,291,0,1577.7229,0.931241739,0.843967742,1.127137901,1408.461671,0,0,0
7/19/2006,2006,292,0,1577.7229,0.896681739,0.793451613,3.955998666,1403.712221,0,0,0
7/20/2006,2006,293,0,1577.7229,0.861370435,0.738580645,2.254799994,1400.718841,0,0,0
7/21/2006,2006,294,0,1577.7229,0.858365217,0.747290323,2.627533317,1397.344017,0,0,0
7/22/2006,2006,295,0,1577.7229,0.799951304,0.676741935,4.019562033,1392.647713,0,0,0
7/23/2006,2006,296,15.73003888,1593.452939,0.933495652,0.882290323,3.787066249,1403.708395,15.73003888,15.73003888,15.73003888
7/24/2006,2006,297,0,1593.452939,0.889544348,0.735096774,3.731796317,1399.241502,0,0,0
7/25/2006,2006,298,0,1593.452939,0.77853913,0.594870968,3.865400543,1394.781231,0,0,0
7/26/2006,2006,299,0,1593.452939,0.742288696,0.550451613,3.805947947,1390.424831,0,0,0
7/27/2006,2006,300,0,1593.452939,0.71805913,0.524322581,3.738083338,1386.162425,0,0,0
7/28/2006,2006,301,0,1593.452939,0.706226087,0.512129032,3.536481174,1382.113815,0,0,0
7/29/2006,2006,302,0,1593.452939,0.706601739,0.519096774,3.64687633,1377.947842,0,0,0
7/30/2006,2006,303,0,1593.452939,0.701718261,0.511258065,3.635746078,1373.800838,0,0,0
7/31/2006,2006,304,0,1593.452939,0.684813913,0.494709677,3.566728907,1369.739399,0,0,0
8/1/2006,2006,305,0,1593.452939,0.667533913,0.477290323,3.577689008,1365.68442,0,0,0
8/2/2006,2006,306,0,1593.452939,0.654386087,0.465096774,3.626298272,1361.593025,0,0,0
8/3/2006,2006,307,0,1593.452939,0.636354783,0.449419355,3.656047571,1357.487558,0,0,0
8/4/2006,2006,308,0,1593.452939,0.624521739,0.438967742,3.566983805,1353.481606,0,0,0
8/5/2006,2006,309,0,1593.452939,0.620201739,0.432,3.651907288,1349.397699,0,0,0
8/6/2006,2006,310,0,1593.452939,0.598789565,0.411967742,3.666392606,1345.319339,0,0,0
8/7/2006,2006,311,0,1593.452939,0.593154783,0.405870968,3.679943349,1341.233524,0,0,0
8/8/2006,2006,312,0,1593.452939,0.582073043,0.395419355,3.733205065,1337.1049,0,0,0
8/9/2006,2006,313,0,1593.452939,0.557467826,0.373645161,3.932660291,1332.798594,0,0,0
8/10/2006,2006,314,0,1593.452939,0.537370435,0.35883871,3.910188916,1328.529567,0,0,0
8/11/2006,2006,315,0,1593.452939,0.528542609,0.349258065,3.736286908,1324.444022,0,0,0
8/12/2006,2006,316,0,1593.452939,0.525725217,0.344903226,3.629828067,1320.469291,0,0,0
8/13/2006,2006,317,0,1593.452939,0.515958261,0.336193548,3.53241802,1316.600679,0,0,0
8/14/2006,2006,318,0,1593.452939,0.502622609,0.323129032,3.611458242,1312.666092,0,0,0
8/15/2006,2006,319,0,1593.452939,0.497551304,0.318774194,3.449889119,1308.897428,0,0,0
8/16/2006,2006,320,0,1593.452939,0.488723478,0.312677419,3.14542098,1305.43933,0,0,0
8/17/2006,2006,321,0,1593.452939,0.447401739,0.303967742,3.070183393,1302.065179,0,0,0
8/18/2006,2006,322,0,1593.452939,0.416973913,0.290032258,3.388275181,1298.386871,0,0,0
8/19/2006,2006,323,0,1593.452939,0.404013913,0.278709677,3.437289502,1294.670872,0,0,0
8/20/2006,2006,324,0,1593.452939,0.397815652,0.271741935,3.579171051,1290.819959,0,0,0
8/21/2006,2006,325,0,1593.452939,0.381850435,0.254322581,3.682899288,1286.882737,0,0,0
8/22/2006,2006,326,0,1593.452939,0.367387826,0.243870968,2.898821735,1283.740045,0,0,0
8/23/2006,2006,327,0,1593.452939,0.36194087,0.236903226,3.493551704,1280.00959,0,0,0
8/24/2006,2006,328,0,1593.452939,0.357057391,0.23516129,3.41877096,1276.355657,0,0,0
8/25/2006,2006,329,0,1593.452939,0.351422609,0.230806452,3.274068964,1272.850782,0,0,0
8/26/2006,2006,330,0,1593.452939,0.345975652,0.225580645,3.296912135,1269.328289,0,0,0
8/27/2006,2006,331,0,1593.452939,0.33264,0.213387097,3.391294397,1265.723608,0,0,0
8/28/2006,2006,332,0,1593.452939,0.320243478,0.203806452,3.425235643,1262.094566,0,0,0
8/29/2006,2006,333,0,1593.452939,0.312166957,0.202935484,2.77596519,1259.115665,0,0,0
8/30/2006,2006,334,0,1593.452939,0.312918261,0.198580645,3.205924609,1255.71116,0,0,0
8/31/2006,2006,335,0,1593.452939,0.308222609,0.193354839,3.198815451,1252.318989,0,0,0
9/1/2006,2006,336,0,1593.452939,0.296765217,0.182903226,3.306813757,1248.829273,0,0,0
9/2/2006,2006,337,0,1593.452939,0.28850087,0.176806452,3.267010626,1245.385455,0,0,0
9/3/2006,2006,338,0,1593.452939,0.283805217,0.174193548,3.251404676,1241.959857,0,0,0
9/4/2006,2006,339,0,1593.452939,0.277794783,0.168096774,3.288881949,1238.502878,0,0,0
9/5/2006,2006,340,0,1593.452939,0.271033043,0.161129032,3.289835684,1235.051914,0,0,0
9/6/2006,2006,341,0,1593.452939,0.265961739,0.157645161,3.144552699,1231.749716,0,0,0
9/7/2006,2006,342,0,1593.452939,0.261078261,0.175935484,3.137610279,1228.43617,0,0,0
9/8/2006,2006,343,0,1593.452939,0.260326957,0.191612903,2.941131877,1225.303425,0,0,0
9/9/2006,2006,344,0,1593.452939,0.261641739,0.193354839,2.830068077,1222.280002,0,0,0
9/10/2006,2006,345,0,1593.452939,0.261829565,0.190741935,2.767787012,1219.321473,0,0,0
9/11/2006,2006,346,0,1593.452939,0.24962087,0.178548387,2.905537906,1216.237387,0,0,0
9/12/2006,2006,347,0,1593.452939,0.244361739,0.173322581,2.944238526,1213.119826,0,0,0
9/13/2006,2006,348,0,1593.452939,0.240041739,0.168967742,2.723426289,1210.227432,0,0,0
9/14/2006,2006,349,0,1593.452939,0.244737391,0.174193548,1.542717721,1208.510521,0,0,0
9/15/2006,2006,350,0,1593.452939,0.248306087,0.178548387,2.384175684,1205.947797,0,0,0
9/16/2006,2006,351,0,1593.452939,0.25581913,0.182903226,2.352539603,1203.412354,0,0,0
9/17/2006,2006,352,0,1593.452939,0.248869565,0.174193548,2.634842887,1200.603317,0,0,0
9/18/2006,2006,353,0,1593.452939,0.232153043,0.163741935,2.342682885,1198.096893,0,0,0
9/19/2006,2006,354,0,1593.452939,0.22464,0.160258065,2.476122475,1195.460512,0,0,0
9/20/2006,2006,355,0,1593.452939,0.227269565,0.163741935,2.549522324,1192.747248,0,0,0
9/21/2006,2006,356,0,1593.452939,0.230086957,0.165483871,2.559266551,1190.022497,0,0,0
9/22/2006,2006,357,0,1593.452939,0.230274783,0.165483871,2.457622042,1187.399392,0,0,0
9/23/2006,2006,358,0,1593.452939,0.221446957,0.158516129,2.478844766,1184.762031,0,0,0
9/24/2006,2006,359,0,1593.452939,0.211492174,0.150677419,2.474476984,1182.136876,0,0,0
9/25/2006,2006,360,0,1593.452939,0.206984348,0.147193548,2.614480626,1179.375202,0,0,0
9/26/2006,2006,361,0,1593.452939,0.202288696,0.14283871,2.589234987,1176.643128,0,0,0
9/27/2006,2006,362,0,1593.452939,0.206045217,0.139354839,2.660996456,1173.842777,0,0,0
9/28/2006,2006,363,0,1593.452939,0.20736,0.133258065,2.487274644,1171.222244,0,0,0
9/29/2006,2006,364,0,1593.452939,0.208862609,0.134129032,2.229222695,1168.858893,0,0,0
9/30/2006,2006,365,0,1593.452939,0.208111304,0.134129032,1.619064732,1167.105699,0,0,0
10/1/2006,2007,1,1.573003888,1.573003888,0.225954783,0.146322581,0.725063202,1167.807317,1.573003888,1.573003888,1.573003888
10/2/2006,2007,2,4.719011665,6.292015553,0.270469565,0.194225806,1.647542951,1170.68456,4.719011665,4.719011665,4.719011665
10/3/2006,2007,3,0,6.292015553,0.232904348,0.160258065,1.712924495,1168.811377,0,0,0
10/4/2006,2007,4,0,6.292015553,0.234594783,0.160258065,1.60978812,1167.041331,0,0,0
10/5/2006,2007,5,6.292015553,12.58403111,0.277606957,0.200322581,0.695300816,1172.437723,1.28651326,6.292015553,6.292015553
10/6/2006,2007,6,0,12.58403111,0.272347826,0.202935484,0.609718382,1171.625069,0,0,0
10/7/2006,2007,7,0,12.58403111,0.264646957,0.195967742,1.147507863,1170.281594,0,0,0
10/8/2006,2007,8,0,12.58403111,0.245864348,0.174193548,1.53225999,1168.57514,0,0,0
10/9/2006,2007,9,0,12.58403111,0.235346087,0.162870968,1.539493602,1166.872776,0,0,0
10/10/2006,2007,10,7.078517497,19.6625486,0.306156522,0.20816129,0.908382161,1172.83475,0,7.078517497,7.078517497
10/11/2006,2007,11,0,19.6625486,0.256382609,0.180290323,1.369551595,1171.284908,0,0,0
10/12/2006,2007,12,0,19.6625486,0.235346087,0.160258065,1.561041294,1169.563608,0,0,0
10/13/2006,2007,13,3.932509721,23.59505832,0.243986087,0.164612903,1.114774888,1172.21673,0,3.932509721,3.932509721
10/14/2006,2007,14,0,23.59505832,0.284368696,0.18116129,0.404526035,1171.631043,0,0,0
10/15/2006,2007,15,0,23.59505832,0.274977391,0.172451613,0.748515446,1170.710076,0,0,0
10/16/2006,2007,16,0,23.59505832,0.27648,0.16983871,0.913034278,1169.627203,0,0,0
10/17/2006,2007,17,1.573003888,25.16806221,0.283053913,0.179419355,0.396185443,1170.624602,0,1.573003888,1.573003888
10/18/2006,2007,18,0,25.16806221,0.271972174,0.170709677,1.30161147,1169.152281,0,0,0
10/19/2006,2007,19,0,25.16806221,0.255443478,0.153290323,1.406340362,1167.59265,0,0,0
10/20/2006,2007,20,0,25.16806221,0.243422609,0.148935484,1.514245062,1165.92947,0,0,0
10/21/2006,2007,21,0,25.16806221,0.235533913,0.139354839,1.517030332,1164.273085,0,0,0
10/22/2006,2007,22,0,25.16806221,0.23234087,0.135,1.500553645,1162.637531,0,0,0
10/23/2006,2007,23,0,25.16806221,0.230086957,0.129774194,1.378787284,1161.128969,0,0,0
10/24/2006,2007,24,0,25.16806221,0.219193043,0.121064516,1.386223726,1159.621681,0,0,0
10/25/2006,2007,25,0,25.16806221,0.227269565,0.117580645,1.302954378,1158.201146,0,0,0
10/26/2006,2007,26,0,25.16806221,0.220132174,0.114967742,1.334599202,1156.751579,0,0,0
10/27/2006,2007,27,0,25.16806221,0.213746087,0.108870968,1.441056542,1155.201652,0,0,0
10/28/2006,2007,28,0,25.16806221,0.211492174,0.107129032,1.444676363,1153.649846,0,0,0
10/29/2006,2007,29,0,25.16806221,0.21074087,0.107129032,1.261532812,1152.281184,0,0,0
10/30/2006,2007,30,0,25.16806221,0.210928696,0.107129032,1.176644731,1150.997411,0,0,0
10/31/2006,2007,31,0,25.16806221,0.21261913,0.102774194,1.225379334,1149.669257,0,0,0
11/1/2006,2007,32,0,25.16806221,0.210928696,0.098419355,1.209384543,1148.361453,0,0,0
11/2/2006,2007,33,0,25.16806221,0.211867826,0.099290323,1.066572341,1147.195591,0,0,0
11/3/2006,2007,34,0,25.16806221,0.219005217,0.103645161,0.924670854,1146.167275,0,0,0
11/4/2006,2007,35,0,25.16806221,0.221634783,0.104516129,0.918752189,1145.144006,0,0,0
11/5/2006,2007,36,0,25.16806221,0.217878261,0.10016129,1.203335381,1143.84051,0,0,0
11/6/2006,2007,37,0,25.16806221,0.20642087,0.093193548,1.170503631,1142.576812,0,0,0
11/7/2006,2007,38,0,25.16806221,0.201725217,0.08883871,1.295726347,1141.192247,0,0,0
11/8/2006,2007,39,0,25.16806221,0.20736,0.093193548,0.84302207,1140.256032,0,0,0
11/9/2006,2007,40,0,25.16806221,0.221071304,0.104516129,0.8817808,1139.269735,0,0,0
11/10/2006,2007,41,0,25.16806221,0.213746087,0.098419355,0.945024064,1138.226291,0,0,0
11/11/2006,2007,42,1.573003888,26.7410661,0.225015652,0.107129032,0.367739907,1139.324426,0,1.573003888,1.573003888
11/12/2006,2007,43,0,26.7410661,0.235158261,0.117580645,0.786996521,1138.419849,0,0,0
11/13/2006,2007,44,10.22452527,36.96559138,0.254504348,0.131516129,0.642775469,1147.870083,0,10.22452527,10.22452527
11/14/2006,2007,45,3.932509721,40.8981011,0.37058087,0.269129032,0.55402128,1150.979442,0,3.932509721,3.932509721
11/15/2006,2007,46,0,40.8981011,0.258636522,0.135,1.069927515,1149.774515,0,0,0
11/16/2006,2007,47,0,40.8981011,0.237787826,0.116709677,0.96143955,1148.696366,0,0,0
11/17/2006,2007,48,0,40.8981011,0.232716522,0.112354839,0.962995411,1147.621015,0,0,0
11/18/2006,2007,49,0,40.8981011,0.229523478,0.109741935,0.942562322,1146.568711,0,0,0
11/19/2006,2007,50,0,40.8981011,0.222573913,0.105387097,1.010801226,1145.452523,0,0,0
11/20/2006,2007,51,0,40.8981011,0.220695652,0.102774194,0.964962404,1144.384786,0,0,0
11/21/2006,2007,52,0,40.8981011,0.219944348,0.102774194,0.775155232,1143.506857,0,0,0
11/22/2006,2007,53,0,40.8981011,0.221071304,0.103645161,0.685571224,1142.71764,0,0,0
11/23/2006,2007,54,0,40.8981011,0.229147826,0.110612903,0.486893242,1142.120134,0,0,0
11/24/2006,2007,55,0,40.8981011,0.234031304,0.112354839,0.741498627,1141.266281,0,0,0
11/25/2006,2007,56,0,40.8981011,0.240041739,0.117580645,0.316005107,1140.832695,0,0,0
11/26/2006,2007,57,3.146007777,44.04410887,0.248869565,0.12716129,0.363615138,1143.487926,0,3.146007777,3.146007777
11/27/2006,2007,58,7.865019442,51.90912831,0.273286957,0.141967742,0.10290055,1151.108077,0,4.141781226,7.043128636
11/28/2006,2007,59,3.146007777,55.05513609,0.260514783,0.136741935,0.09166719,1154.025676,0,0,2.095808377
11/29/2006,2007,60,0,55.05513609,0.25056,0.14283871,0.096656846,1153.786181,0,0,0.004344674
11/30/2006,2007,61,0,55.05513609,0.259387826,0.15416129,0.502334672,1153.129685,0,0,0
12/1/2006,2007,62,0,55.05513609,0.263895652,0.160258065,0.697601794,1152.271825,0,0,0
12/2/2006,2007,63,0,55.05513609,0.2592,0.155903226,0.699615998,1151.416305,0,0.165202968,0.044918628
12/3/2006,2007,64,0,55.05513609,0.253753043,0.148064516,0.733019971,1150.535221,0,0.015987384,0.004346964
12/4/2006,2007,65,0,55.05513609,0.231589565,0.141967742,0.760291878,1149.632961,0,0.00364452,0.00612942
12/5/2006,2007,66,0,55.05513609,0.213182609,0.137612903,0.752776177,1148.742572,0,0.14737416,0.04498836
12/6/2006,2007,67,0,55.05513609,0.208862609,0.130645161,0.794634665,1147.817292,0,0.216121392,0.062931432
12/7/2006,2007,68,0,55.05513609,0.203791304,0.126290323,0.793056016,1146.897946,0,1.958318768,0.528517928
12/8/2006,2007,69,0,55.05513609,0.200034783,0.122806452,0.815772082,1145.959368,0,4.3625968,1.1759128
12/9/2006,2007,70,18.87604666,73.93118275,0.217314783,0.136741935,0.391348912,1164.307323,0,7.066310448,18.57092438
12/10/2006,2007,71,20.44905055,94.3802333,0.270469565,0.16983871,0.052284394,1184.534251,0,0,10.97397237
12/11/2006,2007,72,0,94.3802333,0.302587826,0.241258065,0.090121326,1184.202871,0,0,0
12/12/2006,2007,73,8.651521386,103.0317547,0.474636522,0.329225806,0.482535405,1192.042632,0,6.564280514,8.25421308
12/13/2006,2007,74,0,103.0317547,0.394998261,0.270870968,0.806352732,1190.965408,0,0,0.035162294
12/14/2006,2007,75,0,103.0317547,0.36194087,0.240387097,0.847425543,1189.877595,0,0.386389984,0.229074064
12/15/2006,2007,76,0,103.0317547,0.323624348,0.200322581,1.009953676,1188.667319,0,0.12721346,0.138726264
12/16/2006,2007,77,14.94353694,117.9752916,0.340528696,0.203806452,0.177509178,1203.22954,0,0,11.61855623
12/17/2006,2007,78,2.359505832,120.3347975,0.318553043,0.194225806,0.124023892,1205.270796,0,0,0
12/18/2006,2007,79,0,120.3347975,0.295450435,0.182032258,0.13404163,1204.954723,0,0,0
12/19/2006,2007,80,0,120.3347975,0.284932174,0.175064516,0.145669041,1204.633989,0,0,0
12/20/2006,2007,81,0,120.3347975,0.281926957,0.16983871,0.560984553,1203.903166,0,0,0.064115528
12/21/2006,2007,82,23.59505832,143.9298558,0.456229565,0.23516129,0.787576129,1226.475487,0,9.03305365,21.6436516
12/22/2006,2007,83,4.719011665,148.6488674,0.517273043,0.280451613,0.515056278,1230.39899,0,0,0
12/23/2006,2007,84,0,148.6488674,0.372083478,0.216870968,0.652067877,1229.530052,0,0,0
12/24/2006,2007,85,0,148.6488674,0.355742609,0.209903226,0.739526587,1228.580622,0,0.236801716,0.202902886
12/25/2006,2007,86,0,148.6488674,0.354427826,0.209032258,0.857148796,1227.514441,0,1.315464476,0.574399346
12/26/2006,2007,87,7.078517497,155.7273849,0.375276522,0.212516129,0.459328042,1233.921114,0,6.388564715,8.004198175
12/27/2006,2007,88,24.38156027,180.1089452,0.759756522,0.327483871,0.097851616,1257.877339,0,0,14.97363889
12/28/2006,2007,89,0,180.1089452,0.402135652,0.216,0.09649317,1257.564846,0,0,0
12/29/2006,2007,90,0,180.1089452,0.386733913,0.232548387,0.094212014,1257.238085,0,0,0.266237734
12/30/2006,2007,91,0,180.1089452,0.375652174,0.219483871,0.699275489,1256.319326,0,0,0.241409536
12/31/2006,2007,92,1.573003888,181.6819491,0.352361739,0.204677419,0.728477574,1256.959175,0,0,0.762891928
1/1/2007,2007,93,0,181.6819491,0.338086957,0.198580645,0.580201822,1256.180392,0,0,0
1/2/2007,2007,94,0,181.6819491,0.33170087,0.194225806,0.746486968,1255.23968,0,0,0
1/3/2007,2007,95,0,181.6819491,0.336396522,0.200322581,0.706810822,1254.332546,0,0,0.038926902
1/4/2007,2007,96,29.10057193,210.782521,0.849913043,0.46683871,0.145329059,1282.82095,0,14.18968332,25.28611904
1/5/2007,2007,97,0,210.782521,0.521968696,0.323129032,0.160446878,1282.337374,0,0,0
1/6/2007,2007,98,0,210.782521,0.41565913,0.25083871,0.6040098,1281.482526,0,0,0
1/7/2007,2007,99,0,210.782521,0.3888,0.231677419,0.784070661,1280.466778,0,0,0
1/8/2007,2007,100,0,210.782521,0.373398261,0.22383871,0.80836291,1279.434576,0,0,0
1/9/2007,2007,101,0,210.782521,0.355554783,0.221225806,0.805453134,1278.407897,0,0,0
1/10/2007,2007,102,0,210.782521,0.336772174,0.215129032,0.70605076,1277.486718,0,0,0.663369724
1/11/2007,2007,103,3.146007777,213.9285288,0.330198261,0.211645161,0.27892527,1280.142155,0,0,0.378047017
1/12/2007,2007,104,0,213.9285288,0.302024348,0.190741935,0.230741244,1279.720672,0,0,0
1/13/2007,2007,105,0,213.9285288,0.412653913,0.188129032,0.384241468,1279.148301,2.27,1.437605022,0.71219481
1/14/2007,2007,106,0,213.9285288,0.540751304,0.189,0.448665474,1278.510636,5.94,3.446444232,1.333192572
1/15/2007,2007,107,0,213.9285288,0.460737391,0.192483871,0.547090378,1277.771061,22.51855638,13.99294781,4.584203142
1/16/2007,2007,108,0,213.9285288,0.310664348,0.190741935,0.631807915,1276.948512,0,2.426995251,3.142560195
1/17/2007,2007,109,0,213.9285288,0.282114783,0.182903226,0.602045364,1276.163563,0,0,0
1/18/2007,2007,110,0,213.9285288,0.274789565,0.182032258,0.71175589,1275.269775,0,0,0
1/19/2007,2007,111,0,213.9285288,0.288125217,0.186387097,0.764321748,1274.319066,0,0,0
