Date,STREAMFLOW_(CFS)
10/14/59,602
10/15/59,514
10/16/59,450
10/17/59,404
10/18/59,370
10/19/59,352
10/20/59,408
10/21/59,418
10/22/59,769
10/23/59,1030
10/24/59,785
10/25/59,660
10/26/59,570
10/27/59,510
10/28/59,490
10/29/59,446
10/30/59,412
10/31/59,387
11/1/59,366
11/2/59,348
11/3/59,426
11/4/59,498
11/5/59,415
11/6/59,380
11/7/59,359
11/8/59,338
11/9/59,322
11/10/59,312
11/11/59,303
11/12/59,294
11/13/59,285
11/14/59,276
11/15/59,273
11/16/59,267
11/17/59,261
11/18/59,285
11/19/59,436
11/20/59,440
11/21/59,1300
11/22/59,2010
11/23/59,2890
11/24/59,1860
11/25/59,1350
11/26/59,1050
11/27/59,895
11/28/59,835
11/29/59,741
11/30/59,678
12/1/59,628
12/2/59,592
12/3/59,566
12/4/59,530
12/5/59,502
12/6/59,478
12/7/59,470
12/8/59,454
12/9/59,443
12/10/59,440
12/11/59,670
12/12/59,2250
12/13/59,2570
12/14/59,1660
12/15/59,1560
12/16/59,1560
12/17/59,1370
12/18/59,1270
12/19/59,1130
12/20/59,1040
12/21/59,980
12/22/59,905
12/23/59,885
12/24/59,1340
12/25/59,2330
12/26/59,2070
12/27/59,1660
12/28/59,1390
12/29/59,1220
12/30/59,1160
12/31/59,1130
1/1/60,1000
1/2/60,935
1/3/60,875
1/4/60,810
1/5/60,765
1/6/60,780
1/7/60,790
1/8/60,1450
1/9/60,1640
1/10/60,1340
1/11/60,1250
1/12/60,1190
1/13/60,1100
1/14/60,1150
1/15/60,1150
1/16/60,1210
1/17/60,1680
1/18/60,2120
1/19/60,2210
1/20/60,2070
1/21/60,1780
1/22/60,1600
1/23/60,1700
1/24/60,1740
1/25/60,1620
1/26/60,1560
1/27/60,1690
1/28/60,2340
1/29/60,4140
1/30/60,3540
1/31/60,2890
2/1/60,2490
2/2/60,4150
2/3/60,3920
2/4/60,5200
2/5/60,5320
2/6/60,5100
2/7/60,10400
2/8/60,11400
2/9/60,18900
2/10/60,12200
2/11/60,7100
2/12/60,5100
2/13/60,4220
2/14/60,3950
2/15/60,5020
2/16/60,4230
2/17/60,3410
2/18/60,2990
2/19/60,2530
2/20/60,2170
2/21/60,1970
2/22/60,1780
2/23/60,1600
2/24/60,1480
2/25/60,1430
2/26/60,1390
2/27/60,1240
2/28/60,1160
2/29/60,1090
3/1/60,1020
3/2/60,990
3/3/60,1430
3/4/60,2730
3/5/60,4280
3/6/60,4580
3/7/60,3560
3/8/60,4790
3/9/60,5120
3/10/60,4160
3/11/60,3320
3/12/60,2810
3/13/60,2530
3/14/60,2280
3/15/60,3000
3/16/60,3380
3/17/60,2730
3/18/60,2290
3/19/60,1980
3/20/60,1750
3/21/60,1560
3/22/60,1420
3/23/60,1300
3/24/60,1210
3/25/60,1120
3/26/60,1150
3/27/60,1130
3/28/60,1240
3/29/60,4260
3/30/60,8580
3/31/60,7710
4/1/60,6100
4/2/60,4620
4/3/60,3620
4/4/60,2970
4/5/60,2490
4/6/60,2120
4/7/60,1850
4/8/60,1660
4/9/60,1480
4/10/60,1350
4/11/60,1370
4/12/60,1320
4/13/60,1340
4/14/60,1730
4/15/60,2560
4/16/60,2330
4/17/60,1960
4/18/60,1900
4/19/60,2630
4/20/60,3260
4/21/60,3890
4/22/60,3320
4/23/60,2760
4/24/60,2310
4/25/60,1990
4/26/60,2050
4/27/60,1870
4/28/60,1810
4/29/60,1610
4/30/60,1470
5/1/60,1360
5/2/60,1250
5/3/60,1200
5/4/60,1220
5/5/60,1090
5/6/60,1060
5/7/60,1180
5/8/60,1090
5/9/60,1020
5/10/60,950
5/11/60,930
5/12/60,1070
5/13/60,2080
5/14/60,2090
5/15/60,1660
5/16/60,1610
5/17/60,1700
5/18/60,1960
5/19/60,1800
5/20/60,2250
5/21/60,2710
5/22/60,2810
5/23/60,2490
5/24/60,2250
5/25/60,2190
5/26/60,2490
5/27/60,2170
5/28/60,1870
5/29/60,1650
5/30/60,1460
5/31/60,1330
6/1/60,1210
6/2/60,1100
6/3/60,1020
6/4/60,940
6/5/60,885
6/6/60,830
6/7/60,780
6/8/60,741
6/9/60,710
6/10/60,678
6/11/60,651
6/12/60,624
6/13/60,592
6/14/60,579
6/15/60,597
6/16/60,558
6/17/60,522
6/18/60,498
6/19/60,482
6/20/60,474
6/21/60,454
6/22/60,436
6/23/60,418
6/24/60,404
6/25/60,394
6/26/60,380
6/27/60,373
6/28/60,359
6/29/60,348
6/30/60,338
7/1/60,335
7/2/60,322
7/3/60,312
7/4/60,303
7/5/60,294
7/6/60,282
7/7/60,270
7/8/60,261
7/9/60,252
7/10/60,252
7/11/60,249
7/12/60,243
7/13/60,237
7/14/60,237
7/15/60,228
7/16/60,219
7/17/60,213
7/18/60,207
7/19/60,201
7/20/60,195
7/21/60,192
7/22/60,189
7/23/60,184
7/24/60,181
7/25/60,178
7/26/60,175
7/27/60,170
7/28/60,164
7/29/60,159
7/30/60,156
7/31/60,156
8/1/60,156
8/2/60,156
8/3/60,156
8/4/60,149
8/5/60,139
8/6/60,139
8/7/60,135
8/8/60,130
8/9/60,128
8/10/60,132
8/11/60,130
8/12/60,130
8/13/60,128
8/14/60,128
8/15/60,126
8/16/60,126
8/17/60,119
8/18/60,115
8/19/60,111
8/20/60,105
8/21/60,107
8/22/60,139
8/23/60,175
8/24/60,228
8/25/60,192
8/26/60,156
8/27/60,137
8/28/60,128
8/29/60,119
8/30/60,115
8/31/60,117
9/1/60,128
9/2/60,135
9/3/60,128
9/4/60,126
9/5/60,142
9/6/60,130
9/7/60,117
9/8/60,111
9/9/60,105
9/10/60,101
9/11/60,101
9/12/60,99
9/13/60,99
9/14/60,97
9/15/60,95
9/16/60,93
9/17/60,95
9/18/60,93
9/19/60,95
9/20/60,95
9/21/60,95
9/22/60,93
9/23/60,93
9/24/60,97
9/25/60,95
9/26/60,95
9/27/60,93
9/28/60,92
9/29/60,92
9/30/60,84
10/1/60,83
10/2/60,79
10/3/60,79
10/4/60,83
10/5/60,84
10/6/60,115
10/7/60,293
10/8/60,328
10/9/60,213
10/10/60,156
10/11/60,139
10/12/60,175
10/13/60,178
10/14/60,156
10/15/60,137
10/16/60,126
10/17/60,117
10/18/60,111
10/19/60,109
10/20/60,109
10/21/60,109
10/22/60,109
10/23/60,117
10/24/60,219
10/25/60,204
10/26/60,201
10/27/60,267
10/28/60,693
10/29/60,530
10/30/60,322
10/31/60,267
11/1/60,362
11/2/60,387
11/3/60,332
11/4/60,276
11/5/60,231
11/6/60,204
11/7/60,189
11/8/60,175
11/9/60,164
11/10/60,345
11/11/60,1660
11/12/60,755
11/13/60,606
11/14/60,915
11/15/60,2810
11/16/60,3870
11/17/60,3320
11/18/60,5580
11/19/60,2900
11/20/60,2630
11/21/60,4020
11/22/60,2960
11/23/60,5250
11/24/60,22600
11/25/60,18400
11/26/60,7400
11/27/60,4420
11/28/60,3150
11/29/60,2500
11/30/60,2090
12/1/60,1900
12/2/60,1640
12/3/60,1540
12/4/60,1530
12/5/60,1410
12/6/60,1300
12/7/60,1210
12/8/60,1140
12/9/60,1060
12/10/60,1000
12/11/60,972
12/12/60,928
12/13/60,865
12/14/60,825
12/15/60,790
12/16/60,820
12/17/60,1410
12/18/60,4340
12/19/60,5690
12/20/60,3490
12/21/60,2600
12/22/60,2110
12/23/60,1800
12/24/60,1600
12/25/60,1450
12/26/60,1540
12/27/60,1440
12/28/60,1310
12/29/60,1220
12/30/60,1140
12/31/60,1120
1/1/61,1070
1/2/61,1000
1/3/61,950
1/4/61,906
1/5/61,1340
1/6/61,4790
1/7/61,4500
1/8/61,3770
1/9/61,3730
1/10/61,3130
1/11/61,2720
1/12/61,2530
1/13/61,2620
1/14/61,4090
1/15/61,3870
1/16/61,3710
1/17/61,3340
1/18/61,2820
1/19/61,2420
1/20/61,2120
1/21/61,1890
1/22/61,1700
1/23/61,1570
1/24/61,1430
1/25/61,1330
1/26/61,1240
1/27/61,1150
1/28/61,1080
1/29/61,1390
1/30/61,1880
1/31/61,4210
2/1/61,3360
2/2/61,3800
2/3/61,3330
2/4/61,2960
2/5/61,2580
2/6/61,2660
2/7/61,2480
2/8/61,2400
2/9/61,5150
2/10/61,21400
2/11/61,17700
2/12/61,10400
2/13/61,12800
2/14/61,10300
2/15/61,10900
2/16/61,8760
2/17/61,6500
2/18/61,5180
2/19/61,4490
2/20/61,4400
2/21/61,4430
2/22/61,5080
2/23/61,4100
2/24/61,3730
2/25/61,4780
2/26/61,4830
2/27/61,4620
2/28/61,4370
3/1/61,5230
3/2/61,5500
3/3/61,4490
3/4/61,3880
3/5/61,5760
3/6/61,8780
3/7/61,6700
3/8/61,5140
3/9/61,4410
3/10/61,4490
3/11/61,8780
3/12/61,7660
3/13/61,9750
3/14/61,11700
3/15/61,8370
3/16/61,6030
3/17/61,4890
3/18/61,3960
3/19/61,3880
3/20/61,4610
3/21/61,3960
3/22/61,3500
3/23/61,3330
3/24/61,3200
3/25/61,2970
3/26/61,3090
3/27/61,3900
3/28/61,3570
3/29/61,3030
3/30/61,2620
3/31/61,2280
4/1/61,2030
4/2/61,1850
4/3/61,1680
4/4/61,1550
4/5/61,1440
4/6/61,1340
4/7/61,1260
4/8/61,1180
4/9/61,1120
4/10/61,1050
4/11/61,1000
4/12/61,1070
4/13/61,1020
4/14/61,939
4/15/61,875
4/16/61,830
4/17/61,810
4/18/61,850
4/19/61,978
4/20/61,1360
4/21/61,2980
4/22/61,2760
4/23/61,2020
4/24/61,1670
4/25/61,1490
4/26/61,1340
4/27/61,1240
4/28/61,1140
4/29/61,1100
4/30/61,1190
5/1/61,1310
5/2/61,1480
5/3/61,1440
5/4/61,1400
5/5/61,1370
5/6/61,1410
5/7/61,1330
5/8/61,1240
5/9/61,1270
5/10/61,1640
5/11/61,2080
5/12/61,1970
5/13/61,1720
5/14/61,1570
5/15/61,1420
5/16/61,1290
5/17/61,1180
5/18/61,1090
5/19/61,1020
5/20/61,956
5/21/61,934
5/22/61,885
5/23/61,865
5/24/61,820
5/25/61,775
5/26/61,770
5/27/61,780
5/28/61,715
5/29/61,670
5/30/61,675
5/31/61,636
6/1/61,596
6/2/61,564
6/3/61,555
6/4/61,532
6/5/61,514
6/6/61,528
6/7/61,519
6/8/61,488
6/9/61,496
6/10/61,474
6/11/61,461
6/12/61,465
6/13/61,429
6/14/61,397
6/15/61,381
6/16/61,365
6/17/61,345
6/18/61,333
6/19/61,333
6/20/61,321
6/21/61,309
6/22/61,302
6/23/61,291
6/24/61,280
6/25/61,270
6/26/61,266
6/27/61,260
6/28/61,256
6/29/61,260
6/30/61,256
7/1/61,246
7/2/61,246
7/3/61,235
7/4/61,238
7/5/61,249
7/6/61,263
7/7/61,246
7/8/61,232
7/9/61,214
7/10/61,208
7/11/61,196
7/12/61,190
7/13/61,178
7/14/61,178
7/15/61,172
7/16/61,172
7/17/61,172
7/18/61,167
7/19/61,162
7/20/61,156
7/21/61,151
7/22/61,148
7/23/61,146
7/24/61,146
7/25/61,143
7/26/61,141
7/27/61,138
7/28/61,136
7/29/61,136
7/30/61,134
7/31/61,134
8/1/61,129
8/2/61,126
8/3/61,126
8/4/61,124
8/5/61,129
8/6/61,126
8/7/61,122
8/8/61,115
8/9/61,111
8/10/61,111
8/11/61,109
8/12/61,104
8/13/61,104
8/14/61,102
8/15/61,104
8/16/61,115
8/17/61,115
8/18/61,106
8/19/61,102
8/20/61,100
8/21/61,96
8/22/61,90
8/23/61,88
8/24/61,90
8/25/61,92
8/26/61,98
8/27/61,115
8/28/61,113
8/29/61,100
8/30/61,92
8/31/61,102
9/1/61,205
9/2/61,223
9/3/61,156
9/4/61,126
9/5/61,113
9/6/61,104
9/7/61,98
9/8/61,96
9/9/61,92
9/10/61,88
9/11/61,86
9/12/61,86
9/13/61,84
9/14/61,82
9/15/61,86
9/16/61,104
9/17/61,129
9/18/61,124
9/19/61,115
9/20/61,113
9/21/61,111
9/22/61,104
9/23/61,98
9/24/61,92
9/25/61,86
9/26/61,84
9/27/61,80
9/28/61,82
9/29/61,84
9/30/61,82
10/1/61,82
10/2/61,80
10/3/61,76
10/4/61,72
10/5/61,72
10/6/61,74
10/7/61,100
10/8/61,115
10/9/61,104
10/10/61,366
10/11/61,369
10/12/61,349
10/13/61,478
10/14/61,274
10/15/61,196
10/16/61,156
10/17/61,141
10/18/61,126
10/19/61,120
10/20/61,120
10/21/61,162
10/22/61,148
10/23/61,340
10/24/61,421
10/25/61,277
10/26/61,403
10/27/61,1330
10/28/61,1090
10/29/61,655
10/30/61,457
10/31/61,353
11/1/61,313
11/2/61,291
11/3/61,385
11/4/61,377
11/5/61,313
11/6/61,274
11/7/61,246
11/8/61,229
11/9/61,217
11/10/61,252
11/11/61,341
11/12/61,325
11/13/61,284
11/14/61,260
11/15/61,235
11/16/61,220
11/17/61,214
11/18/61,235
11/19/61,246
11/20/61,235
11/21/61,352
11/22/61,7480
11/23/61,5240
11/24/61,3670
11/25/61,2320
11/26/61,1680
11/27/61,1690
11/28/61,2320
11/29/61,1950
11/30/61,2370
12/1/61,3160
12/2/61,2320
12/3/61,1830
12/4/61,1610
12/5/61,1940
12/6/61,1610
12/7/61,1460
12/8/61,1290
12/9/61,1150
12/10/61,1040
12/11/61,945
12/12/61,880
12/13/61,845
12/14/61,1070
12/15/61,1140
12/16/61,1330
12/17/61,5060
12/18/61,5320
12/19/61,8760
12/20/61,11700
12/21/61,13100
12/22/61,7320
12/23/61,4750
12/24/61,3760
12/25/61,3050
12/26/61,2570
12/27/61,2460
12/28/61,2350
12/29/61,2310
12/30/61,2160
12/31/61,1920
1/1/62,1740
1/2/62,1600
1/3/62,2640
1/4/62,2850
1/5/62,2400
1/6/62,2520
1/7/62,2480
1/8/62,2200
1/9/62,1950
1/10/62,1740
1/11/62,1580
1/12/62,1490
1/13/62,1410
1/14/62,1310
1/15/62,1330
1/16/62,1220
1/17/62,1200
1/18/62,1290
1/19/62,1290
1/20/62,1220
1/21/62,1090
1/22/62,1020
1/23/62,975
1/24/62,950
1/25/62,950
1/26/62,920
1/27/62,870
1/28/62,830
1/29/62,790
1/30/62,765
1/31/62,730
2/1/62,710
2/2/62,685
2/3/62,662
2/4/62,640
2/5/62,622
2/6/62,715
2/7/62,1030
2/8/62,2520
2/9/62,2250
2/10/62,3970
2/11/62,3770
2/12/62,2770
2/13/62,3190
2/14/62,4920
2/15/62,4140
2/16/62,3450
2/17/62,7320
2/18/62,6310
2/19/62,4380
2/20/62,3350
2/21/62,2640
2/22/62,2230
2/23/62,2080
2/24/62,1860
2/25/62,1640
2/26/62,1490
2/27/62,1370
2/28/62,1420
3/1/62,1520
3/2/62,1590
3/3/62,1610
3/4/62,3590
3/5/62,4300
3/6/62,4040
3/7/62,3370
3/8/62,2780
3/9/62,2580
3/10/62,2480
3/11/62,2660
3/12/62,2500
3/13/62,2210
3/14/62,1990
3/15/62,1820
3/16/62,1690
3/17/62,1560
3/18/62,1450
3/19/62,1370
3/20/62,1360
3/21/62,1530
3/22/62,3180
3/23/62,3550
3/24/62,4940
3/25/62,10400
3/26/62,11800
3/27/62,8800
3/28/62,5780
3/29/62,4200
3/30/62,3290
3/31/62,2670
4/1/62,2260
4/2/62,1980
4/3/62,1750
4/4/62,1580
4/5/62,1490
4/6/62,1370
4/7/62,1320
4/8/62,1480
4/9/62,1500
4/10/62,1330
4/11/62,1210
4/12/62,1120
4/13/62,1040
4/14/62,975
4/15/62,950
4/16/62,890
4/17/62,840
4/18/62,795
4/19/62,780
4/20/62,765
4/21/62,730
4/22/62,695
4/23/62,666
4/24/62,666
4/25/62,644
4/26/62,662
4/27/62,4600
4/28/62,4010
4/29/62,2640
4/30/62,2060
5/1/62,1760
5/2/62,1540
5/3/62,1580
5/4/62,1510
5/5/62,1350
5/6/62,1310
5/7/62,1370
5/8/62,1320
5/9/62,1400
5/10/62,1340
5/11/62,1250
5/12/62,1170
5/13/62,1100
5/14/62,1020
5/15/62,960
5/16/62,920
5/17/62,865
5/18/62,830
5/19/62,795
5/20/62,770
5/21/62,730
5/22/62,705
5/23/62,710
5/24/62,700
5/25/62,666
5/26/62,653
5/27/62,622
5/28/62,594
5/29/62,578
5/30/62,554
5/31/62,534
6/1/62,514
6/2/62,558
6/3/62,599
6/4/62,542
6/5/62,510
6/6/62,490
6/7/62,466
6/8/62,442
6/9/62,422
6/10/62,410
6/11/62,394
6/12/62,383
6/13/62,372
6/14/62,362
6/15/62,352
6/16/62,344
6/17/62,334
6/18/62,327
6/19/62,314
6/20/62,302
6/21/62,296
6/22/62,287
6/23/62,281
6/24/62,272
6/25/62,272
6/26/62,290
6/27/62,275
6/28/62,266
6/29/62,260
6/30/62,254
7/1/62,251
7/2/62,248
7/3/62,236
7/4/62,230
7/5/62,230
7/6/62,236
7/7/62,230
7/8/62,219
7/9/62,222
7/10/62,216
7/11/62,205
7/12/62,202
7/13/62,196
7/14/62,196
7/15/62,191
7/16/62,185
7/17/62,180
7/18/62,174
7/19/62,171
7/20/62,169
7/21/62,166
7/22/62,164
7/23/62,158
7/24/62,153
7/25/62,148
7/26/62,148
7/27/62,141
7/28/62,138
7/29/62,136
7/30/62,136
7/31/62,136
8/1/62,136
8/2/62,138
8/3/62,153
8/4/62,194
8/5/62,171
8/6/62,164
8/7/62,180
8/8/62,196
8/9/62,174
8/10/62,153
8/11/62,143
8/12/62,136
8/13/62,138
8/14/62,136
8/15/62,124
8/16/62,122
8/17/62,122
8/18/62,124
8/19/62,124
8/20/62,122
8/21/62,117
8/22/62,109
8/23/62,106
8/24/62,104
8/25/62,100
8/26/62,98
8/27/62,96
8/28/62,96
8/29/62,100
8/30/62,100
8/31/62,92
9/1/62,88
9/2/62,86
9/3/62,82
9/4/62,84
9/5/62,82
9/6/62,80
9/7/62,78
9/8/62,76
9/9/62,74
9/10/62,94
9/11/62,224
9/12/62,177
9/13/62,188
9/14/62,199
9/15/62,156
9/16/62,134
9/17/62,122
9/18/62,109
9/19/62,102
9/20/62,102
9/21/62,102
9/22/62,100
9/23/62,100
9/24/62,96
9/25/62,94
9/26/62,94
9/27/62,100
9/28/62,231
9/29/62,320
9/30/62,213
10/1/62,161
10/2/62,148
10/3/62,210
10/4/62,208
10/5/62,169
10/6/62,161
10/7/62,319
10/8/62,1170
10/9/62,1310
10/10/62,1160
10/11/62,1440
10/12/62,1910
10/13/62,2390
10/14/62,1520
10/15/62,1070
10/16/62,825
10/17/62,671
10/18/62,574
10/19/62,506
10/20/62,458
10/21/62,414
10/22/62,376
10/23/62,352
10/24/62,330
10/25/62,317
10/26/62,308
10/27/62,296
10/28/62,287
10/29/62,278
10/30/62,269
10/31/62,260
11/1/62,257
11/2/62,248
11/3/62,245
11/4/62,245
11/5/62,305
11/6/62,383
11/7/62,320
11/8/62,369
11/9/62,502
11/10/62,626
11/11/62,1160
11/12/62,1360
11/13/62,1210
11/14/62,1040
11/15/62,970
11/16/62,1190
11/17/62,1150
11/18/62,1070
11/19/62,986
11/20/62,3840
11/21/62,5570
11/22/62,2970
11/23/62,2080
11/24/62,1640
11/25/62,4620
11/26/62,14000
11/27/62,7540
11/28/62,4570
11/29/62,3360
11/30/62,3780
12/1/62,4260
12/2/62,4900
12/3/62,5960
12/4/62,4450
12/5/62,3420
12/6/62,2880
12/7/62,2360
12/8/62,2040
12/9/62,1780
12/10/62,1570
12/11/62,1430
12/12/62,1310
12/13/62,1260
12/14/62,1260
12/15/62,1900
12/16/62,1990
12/17/62,1690
12/18/62,1490
12/19/62,1360
12/20/62,1240
12/21/62,1140
12/22/62,1070
12/23/62,1000
12/24/62,945
12/25/62,890
12/26/62,845
12/27/62,810
12/28/62,785
12/29/62,760
12/30/62,935
12/31/62,1200
1/1/63,1140
1/2/63,1160
1/3/63,1520
1/4/63,1440
1/5/63,1280
1/6/63,1140
1/7/63,1050
1/8/63,970
1/9/63,940
1/10/63,905
1/11/63,810
1/12/63,730
1/13/63,740
1/14/63,745
1/15/63,715
1/16/63,685
1/17/63,658
1/18/63,653
1/19/63,622
1/20/63,590
1/21/63,574
1/22/63,558
1/23/63,546
1/24/63,534
1/25/63,522
1/26/63,510
1/27/63,498
1/28/63,510
1/29/63,558
1/30/63,590
1/31/63,2440
2/1/63,8580
2/2/63,8520
2/3/63,12600
2/4/63,9210
2/5/63,6500
2/6/63,4740
2/7/63,3680
2/8/63,2990
2/9/63,2480
2/10/63,2130
2/11/63,1850
2/12/63,1650
2/13/63,1560
2/14/63,1430
2/15/63,1360
2/16/63,1270
2/17/63,1250
2/18/63,2910
2/19/63,3150
2/20/63,2940
2/21/63,2490
2/22/63,2120
2/23/63,1850
2/24/63,1650
2/25/63,1570
2/26/63,1740
2/27/63,1590
2/28/63,1500
3/1/63,1440
3/2/63,1530
3/3/63,1580
3/4/63,1490
3/5/63,1380
3/6/63,1280
3/7/63,1190
3/8/63,1100
3/9/63,1030
3/10/63,980
3/11/63,975
3/12/63,986
3/13/63,910
3/14/63,1020
3/15/63,1200
3/16/63,1680
3/17/63,1580
3/18/63,1390
3/19/63,1260
3/20/63,1180
3/21/63,1110
3/22/63,1100
3/23/63,1200
3/24/63,1450
3/25/63,1320
3/26/63,1250
3/27/63,1480
3/28/63,4180
3/29/63,10300
3/30/63,13500
3/31/63,9520
4/1/63,5860
4/2/63,4210
4/3/63,3420
4/4/63,2880
4/5/63,2900
4/6/63,3600
4/7/63,3780
4/8/63,4520
4/9/63,4210
4/10/63,3500
4/11/63,2920
4/12/63,2620
4/13/63,2380
4/14/63,2740
4/15/63,3530
4/16/63,4190
4/17/63,4280
4/18/63,3690
4/19/63,4170
4/20/63,4380
4/21/63,3680
4/22/63,3110
4/23/63,2680
4/24/63,2400
4/25/63,2180
4/26/63,1940
4/27/63,1760
4/28/63,1590
4/29/63,1550
4/30/63,1420
5/1/63,1450
5/2/63,1900
5/3/63,1880
5/4/63,1760
5/5/63,2940
5/6/63,6270
5/7/63,6180
5/8/63,4690
5/9/63,3640
5/10/63,2920
5/11/63,2440
5/12/63,2110
5/13/63,1870
5/14/63,1660
5/15/63,1510
5/16/63,1370
5/17/63,1260
5/18/63,1170
5/19/63,1070
5/20/63,1000
5/21/63,940
5/22/63,905
5/23/63,860
5/24/63,805
5/25/63,765
5/26/63,725
5/27/63,690
5/28/63,666
5/29/63,635
5/30/63,608
5/31/63,590
6/1/63,574
6/2/63,562
6/3/63,562
6/4/63,542
6/5/63,550
6/6/63,538
6/7/63,502
6/8/63,486
6/9/63,470
6/10/63,454
6/11/63,430
6/12/63,418
6/13/63,394
6/14/63,380
6/15/63,358
6/16/63,348
6/17/63,330
6/18/63,324
6/19/63,320
6/20/63,320
6/21/63,348
6/22/63,442
6/23/63,369
6/24/63,338
6/25/63,338
6/26/63,317
6/27/63,299
6/28/63,327
6/29/63,338
6/30/63,355
7/1/63,320
7/2/63,299
7/3/63,287
7/4/63,290
7/5/63,287
7/6/63,266
7/7/63,269
7/8/63,299
7/9/63,317
7/10/63,290
7/11/63,281
7/12/63,260
7/13/63,242
7/14/63,233
7/15/63,227
7/16/63,222
7/17/63,222
7/18/63,216
7/19/63,208
7/20/63,208
7/21/63,202
7/22/63,222
7/23/63,208
7/24/63,194
7/25/63,188
7/26/63,180
7/27/63,177
7/28/63,169
7/29/63,166
7/30/63,166
7/31/63,164
8/1/63,156
8/2/63,153
8/3/63,151
8/4/63,151
8/5/63,148
8/6/63,143
8/7/63,141
8/8/63,138
8/9/63,134
8/10/63,134
8/11/63,134
8/12/63,129
8/13/63,131
8/14/63,131
8/15/63,126
8/16/63,124
8/17/63,122
8/18/63,117
8/19/63,124
8/20/63,126
8/21/63,124
8/22/63,117
8/23/63,117
8/24/63,122
8/25/63,134
8/26/63,126
8/27/63,117
8/28/63,113
8/29/63,109
8/30/63,106
8/31/63,111
9/1/63,117
9/2/63,117
9/3/63,111
9/4/63,104
9/5/63,96
9/6/63,96
9/7/63,94
9/8/63,92
9/9/63,90
9/10/63,96
9/11/63,96
9/12/63,94
9/13/63,100
9/14/63,122
9/15/63,208
9/16/63,458
9/17/63,284
9/18/63,191
9/19/63,156
9/20/63,146
9/21/63,138
9/22/63,138
9/23/63,169
9/24/63,171
9/25/63,148
9/26/63,138
9/27/63,131
9/28/63,124
9/29/63,120
9/30/63,117
10/1/63,117
10/2/63,115
10/3/63,113
10/4/63,113
10/5/63,120
10/6/63,122
10/7/63,122
10/8/63,117
10/9/63,113
10/10/63,111
10/11/63,113
10/12/63,113
10/13/63,113
10/14/63,113
10/15/63,113
10/16/63,115
10/17/63,111
10/18/63,106
10/19/63,104
10/20/63,113
10/21/63,180
10/22/63,836
10/23/63,1090
10/24/63,870
10/25/63,1050
10/26/63,640
10/27/63,442
10/28/63,398
10/29/63,390
10/30/63,434
10/31/63,502
11/1/63,434
11/2/63,604
11/3/63,626
11/4/63,1520
11/5/63,1440
11/6/63,1420
11/7/63,2010
11/8/63,8580
11/9/63,4480
11/10/63,2870
11/11/63,2040
11/12/63,1560
11/13/63,1300
11/14/63,2010
11/15/63,3190
11/16/63,3160
11/17/63,3710
11/18/63,3800
11/19/63,3170
11/20/63,2640
11/21/63,2220
11/22/63,2060
11/23/63,2580
11/24/63,3600
11/25/63,3030
11/26/63,2510
11/27/63,2210
11/28/63,1900
11/29/63,1670
11/30/63,1500
12/1/63,1340
12/2/63,1210
12/3/63,1100
12/4/63,1020
12/5/63,1050
12/6/63,1400
12/7/63,1220
12/8/63,1700
12/9/63,2910
12/10/63,2180
12/11/63,1750
12/12/63,1500
12/13/63,1340
12/14/63,1220
12/15/63,1130
12/16/63,1050
12/17/63,970
12/18/63,925
12/19/63,1040
12/20/63,1500
12/21/63,2220
12/22/63,2110
12/23/63,1690
12/24/63,1470
12/25/63,1500
12/26/63,1520
12/27/63,1700
12/28/63,1980
12/29/63,1980
12/30/63,1760
12/31/63,1740
1/1/64,2120
1/2/64,3060
1/3/64,2500
1/4/64,2190
1/5/64,1930
1/6/64,6600
1/7/64,6180
1/8/64,4100
1/9/64,3550
1/10/64,3410
1/11/64,3100
1/12/64,2680
1/13/64,2580
1/14/64,2710
1/15/64,2520
1/16/64,3740
1/17/64,8780
1/18/64,10400
1/19/64,14100
1/20/64,19600
1/21/64,9760
1/22/64,7190
1/23/64,5680
1/24/64,7710
1/25/64,15600
1/26/64,13000
1/27/64,7890
1/28/64,5560
1/29/64,4940
1/30/64,4210
1/31/64,3800
2/1/64,3610
2/2/64,3100
2/3/64,2680
2/4/64,2360
2/5/64,2110
2/6/64,1900
2/7/64,1720
2/8/64,1580
2/9/64,1470
2/10/64,1410
2/11/64,1400
2/12/64,1290
2/13/64,1450
2/14/64,1440
2/15/64,1880
2/16/64,2620
2/17/64,2470
2/18/64,2180
2/19/64,1900
2/20/64,1690
2/21/64,1530
2/22/64,1410
2/23/64,1300
2/24/64,1220
2/25/64,1130
2/26/64,1050
2/27/64,996
2/28/64,975
2/29/64,955
3/1/64,1470
3/2/64,1590
3/3/64,1660
3/4/64,2110
3/5/64,3740
3/6/64,3620
3/7/64,2970
3/8/64,2520
3/9/64,2620
3/10/64,3240
3/11/64,6660
3/12/64,7420
3/13/64,5140
3/14/64,4130
3/15/64,4040
3/16/64,3410
3/17/64,2890
3/18/64,2490
3/19/64,2180
3/20/64,2010
3/21/64,2010
3/22/64,1870
3/23/64,1700
3/24/64,1590
3/25/64,1470
3/26/64,1390
3/27/64,1310
3/28/64,1230
3/29/64,1160
3/30/64,1110
3/31/64,1060
4/1/64,1050
4/2/64,1030
4/3/64,975
4/4/64,925
4/5/64,930
4/6/64,910
4/7/64,860
4/8/64,820
4/9/64,860
4/10/64,950
4/11/64,920
4/12/64,945
4/13/64,930
4/14/64,895
4/15/64,870
4/16/64,840
